Actor,Followers,Is_In_IMDB,Score
Famke Janssen,16298,0,10.084603788269245
Anna Paquin,449340,0,12.32603289521427
Kelsey Grammer,40504,0,10.566779428482223
Shawn Ashmore,219005,0,11.873911754339389
Aaron Stanford,15434,0,9.59857137311322
Ellen Page,5898941,0,15.369713719867178
Rebecca Romijn,281494,0,14.03701783248703
Vinnie Jones,240327,0,12.572146954731535
Ben Foster,643155,0,12.74972845143698
Daniel Cudmore,18812,0,9.924358025214888
Dania Ramirez,1089563,0,13.034141671226122
Cameron Bright,2951,0,7.8682836559014735
Ken Leung,158,0,5.176268941819428
Eric Dane,3298446,0,14.365336359537665
Omahyra Mota,34905,0,9.374235777256429
Meiling MelanÃ¢ËÅ¡ÃÅ¸on,11221,0,
Shauna Kain,836,0,6.604381516205651
Michael Murphy,501561,0,13.241541708270395
Shohreh Aghdashloo,674096,0,14.002637448868612
Josef Sommer,706,0,6.845549850545903
Bill Duke,75036,0,11.229419957826186
Haley Ramm,84623,0,11.492852352107057
Cayden Boyd,133006,0,12.771531748982088
Alex Ferris,2393,0,7.712502639611481
Olivia Williams,1163,0,6.799922958588265
Billy Crystal,3180,0,7.801080799702007
John Goodman,269,0,5.5745477370962915
Steve Buscemi,7795,0,9.318742980638856
Helen Mirren,1152859,0,12.773343994662563
Noah Johnston,13206,0,9.737640813015616
Peter Sohn,10343,0,10.247043670562677
Joel Murray,10962,0,8.583914055656775
Sean Hayes,1442993,0,14.758316593450315
Dave Foley,32324,0,9.923852104683135
Charlie Day,1690379,0,14.12393353722342
Tyler Labine,200134,0,11.553237818751194
Nathan Fillion,1468075,0,14.270467682897012
Aubrey Plaza,4570079,0,13.80473521256206
Bobby Moynihan,215882,0,12.50075002494132
Julia Sweeney,695,0,6.684182424879353
Bonnie Hunt,56367,0,10.90995212453984
John Krasinski,4876289,0,14.84280842233713
Beth Behrs,1274984,0,13.600465818816962
Bob Peterson,1656,0,7.539130114438448
John Ratzenberger,219,0,5.426635053761691
Frank Oz,79,0,4.203630421371521
Ava Acres,32312,0,10.52616850295836
Shia LaBeouf,7395,0,8.618782108694784
Megan Fox,21650255,0,16.702342536926743
Josh Duhamel,2310914,0,14.645558219257236
Rainn Wilson,3525687,0,14.920952217410244
Tyrese Gibson,18090628,0,17.700522910066397
John Turturro,19148,0,9.65545731296625
Kevin Dunn,246,0,5.65906129348523
Julie White,811,0,6.764890458990718
RamÃ¢ËÅ¡Ã¢â°Â¥n RodrÃ¢ËÅ¡Ã¢â°Â guez,31633,0,
Isabel Lucas,219672,0,12.471958161758378
Glenn Morshower,2677,0,7.287121157500207
Marc Evan Jackson,212004,0,12.571077878732366
Peter Cullen,8814,0,9.350223417148285
Arnold Chun,1880,0,7.11546193120479
Katie Lowes,390054,0,12.62744412950702
Mark Ryan,38324,0,10.579704208418859
Reno Wilson,100453,0,11.107547744251608
Jess Harnell,70299,0,11.533001826395896
Robert Foxworth,794,0,6.604767595925486
AndrÃ¢ËÅ¡ÃÂ© Sogliuzzo,1712,0,
Grey Griffin,95751,0,11.990027299877752
Tony Todd,74891,0,12.198175582510553
Charlie Adler,4054,0,7.773899780036731
Frank Welker,280,0,5.686195521174525
Tom Kenny,11489,0,9.583469756596283
Michael York,295,0,5.594933348096685
John Eric Bentley,3746,0,8.553703809396149
America Olivo,8468,0,9.998136145337748
Andrew Howard,3421,0,7.948416540909935
Matthew Marsden,15568,0,9.256686547889128
Deep Roy,45133,0,10.79540520424543
Mark Wahlberg,25814936,0,16.579599887398956
Stanley Tucci,4012132,0,14.84933497544657
Nicola Peltz,3087180,0,14.292777950255916
Jack Reynor,63088,0,9.664532530889899
Titus Welliver,66599,0,11.904706595134375
Sophia Myles,13472,0,8.834824010579412
Li Bingbing,589879,0,14.795340859316005
T.J. Miller,343637,0,12.907633236293883
James Bachman,356,0,5.923081789518623
Greg Anderson,117097,0,11.730612715527315
Melanie Specht,81898,0,11.445760947693522
Victoria Summer,29357,0,10.393809038785772
Han Geng,254611,0,11.59186086984227
Kevin Covais,3355,0,8.07865119917542
Ken Watanabe,50632,0,11.380621281890845
John DiMaggio,57786,0,11.573098458480741
Mark Rolston,2352,0,8.344933091594992
Charles Parnell,11060,0,8.876941427988026
Erika Fong,53408,0,10.413662032496566
Glenn Keogh,2057,0,7.829054606960392
Richard Gallion,7198,0,9.222290303423696
Kassem Gharaibeh,110901,0,12.218811795468833
Tyrone Smith,114303,0,12.459545347006008
Candice Zhao,1565,0,7.480925009748212
Cleo King,3578,0,8.06040619191172
Patrick Bristow,174,0,5.23069224056365
Michael Wong,42185,0,10.409003723166474
Mila Kunis,1430603,0,14.283367294306238
Rachel Weisz,206139,0,11.849103774110926
Michelle Williams,1218739,0,13.759436023305204
Zach Braff,1509609,0,13.510709384050205
Bill Cobbs,901,0,6.4951564688721035
Tony Cox,6586,0,8.250282368163322
Stephen R. Hart,115601,0,11.465096867748693
Abigail Spencer,800711,0,13.361564391371797
Tim Holmes,775,0,6.152991547211023
William Dick,34,0,3.3212285403476836
Gene Jones,1649,0,7.233728641400754
Shannon Murray,12179,0,9.535515840981223
CiarÃÂ·n Hinds,1116,0,
David Backus,7644,0,8.772529204463558
CiarÃ¡n Hinds,1117,0,
Derrick 'Phoenix' Thomas,2668,0,
Stellan SkarsgÃ¥rd,11051,0,
Patrick O'Connor Cronin,285891,0,
JoaquÃ­n Cosio,290089,0,
JesÃºs Ochoa,48792,0,
Skandar Keynes,13827,0,9.673049144498666
DamiÃ¡n AlcÃ¡zar,5024,0,
KlÃ¡ra IssovÃ¡,34553,0,
Maximiliano HernÃ¡ndez,2038,0,
M'laah Kaur Singh,5535,0,
Martin Palmer,2689,0,7.873086810012245
Frank Powers,725,0,6.477367401869582
Christina Shaffer,338,0,5.822939364658377
PenÃ©lope Cruz,6807196,0,
Astrid BergÃ¨s-Frisbey,174241,0,
Damian O'Hare,871,0,
Ãscar Jaenada,288605,0,
Alice Eve,384251,0,13.259137124197547
Stephen Hunter,945,0,6.961943981797178
Dean O'Gorman,36966,0,10.97115728456691
Aidan Turner,20417,0,9.419631876159793
John Callen,287,0,5.662312267482934
Peter Hambleton,14,0,2.6902510055400923
Jed Brophy,13798,0,9.148795110968864
Adam Brown,10441,0,9.527688756936154
Cate Blanchett,507377,0,12.154349549739454
Hugo Weaving,3460,0,8.389347070756326
Sally Field,22318,0,9.03272950925502
Charlie DePew,79534,0,11.187465368415964
LÃ©a Seydoux,100704,0,
Jonathan ZaccaÃ¯,297,0,
Charlie Rowe,100699,0,11.69263823220041
Frank Edwards,1015014,0,13.716468213959434
Griffin Howell,1194,0,7.136307029451735
Daniel BrÃ¼hl,822087,0,
Ralphael Grand'Pierre,1762,0,
D'Mahrei McRae,2612932,0,
Michael Anthony Rogers,81,0,4.545457929943988
